秋雨绵绵;2012
华丽之后;2012
林肯律师;2012
恐怖旅馆;2012
拳皇（进口）;2012
消失的子弹;2012
非常夏日;2012
听风者;2012
叛谍追击;2012
新街口;2012
周恩来 外交风云;2012
天黑请睁眼;2012
导盲犬小Q;2012
星际迷航;2012
心灵的小河;2012
我的父亲;2012
楼;2012
恋爱恐慌症;2012
拯救第365天;2012
神秘世界历险记;2012
恋恋鹏城;2012
四个丘比特;2012
做次有钱人;2012
大兵金宝历险记;2012
有一种爱叫做放手;2012
通道转兵;2012
哭笑不得;2012
小战象2;2012
英雄喋血;2012
花花型警;2012
华锐噶布;2012
小等;2012
暗恋99天;2012
河东狮吼2;2012
超凡蜘蛛侠;2012
丁香;2012
功夫世家;2012
邋遢大王奇遇记;2012
老家新家;2012
云之锦;2012
隔窗有眼;2012
各有所乐;2012
迷魂陷阱;2012
生命之约;2012
红草莓;2012
边境风云;2012
邋遢大王奇遇记(八);2012
黑金;2012
古墓迷途;2012
伤心童话;2012
邋遢大王奇遇记(一);2012
Hold住爱;2012
首席执行官;2012
危城之恋;2012
天津闲人;2012
我和神马查干;2012
购物狂;2012
美人草;2012
一起飞;2012
武夷棹歌;2012
蝙蝠侠：黑暗骑士崛起;2012
触不到的恋人;2012
扣篮对决;2012
守株人;2012
残梦;2012
都市童话;2012
夜幕惊魂;2012
一江明烛;2012
我要幸福;2012
庐山恋2010;2012
北村方向;2012
云朵上的羊角花;2012
密阳;2012
邋遢大王奇遇记(十三);2012
北极;2012
我的机器人女友;2012
空房子;2012
荒村公寓;2012
全民超人汉考克;2012
止杀令;2012
血性山谷;2012
疯狂的彩票;2012
追击者;2012
保护行动;2012
今天;2012
签手;2012
岁月无声;2012
飞行日志;2012
白兰;2012
建筑学概论;2012
普罗米修斯;2012
我脑海中的橡皮擦;2012
敢死队2;2012
阳光姐妹淘;2012
完美人生;2012
邋遢大王奇遇记(十);2012
向日葵;2012
少年菀得;2012
枪手;2012
铁线虫入侵;2012
秘鲁大冒险;2012
求求你，表扬我;2012
权力有限;2012
出水芙蓉;2012
假装情侣;2012
箱子;2012
民工潮;2012
白鹿原;2012
西藏往事;2012
拳皇;2012
熊猫总动员;2012
雨中的树;2012
黑荆棘;2012
危险关系;2012
花房爱;2012
做头;2012
骇客;2012
海洋天堂;2012
情人结;2012
海云台;2012
妈妈片警;2012
圣诞传说;2012
孤胆特工;2012
庐山恋;2012
花园街五号;2012
完美的陌生人;2012
角落里的阳光;2012
十二生肖;2012
芳心终结者;2012
帝国秘符;2012
两个人一双手;2012
黑衣女人;2012
太极1从零开始;2012
烽火;2012
飞越环宇;2012
毕业那年;2012
铜雀台;2012
魔侠传之唐吉可德;2012
电影儿女;2012
幻觉;2012
加德满都，天空之境;2012
渡江！渡江！;2012
白昼冷光;2012
飓风营救2;2012
美味情歌;2012
天琴;2012
间谍嘉宝;2012
二次曝光;2012
北纬31°录像带;2012
茱莉娅的眼睛;2012
寻找女友;2012
天下无双;2012
廉吏于成龙;2012
环形使者;2012
毕业那天，我们说相声;2012
破碎的拥抱;2012
护宝娇娃;2012
花海情缘;2012
爱不是浮云;2012
浩昊文字国历险记-大闹无字城;2012
萨米大冒险;2012
武当少年;2012
卡米诺;2012
齐天大圣前传;2012
勇士;2012
谍影重重4;2012
蛹;2012
宝贝女儿好妈妈之吃记忆的大雪球;2012
无与伦比的辉煌——北京奥运记忆;2012
月光恋;2012
金兰姊妹;2012
爱情碰碰撞;2012
新不了情;2012
危情24小时;2012
太极;2012
文字国历险记——浩昊智斗谜语城;2012
死神-最后一张王牌;2012
文字国历险记—浩昊三战怪怪城;2012
飞跃山海关;2012
别跟狗较劲;2012
宝贝别哭;2012
圣龙奇兵大冒险;2012
青花;2012
时空穿越者;2012
色·戒;2012
细路祥;2012
水啸雾都;2012
危楼春晓;2012
密码疑云;2012
我的左手;2012
成记茶楼;2012
水面葫芦;2012
七十二家房客;2012
我的钱我做主;2012
疯劫;2012
诡爱;2012
骆驼祥子;2012
飓风营救;2012
秋月（进口）;2012
极地营救;2012
胭脂扣;2012
香港制造;2012
麻辣女孩;2012
千钧一发;2012
一次别离;2012
吴仁宝;2012
童年的稻田;2012
男人如衣服;2012
八卦宗师;2012
芳香之城传奇;2012
大煞星与小妹头;2012
半斤八两;2012
笼民;2012
父子情;2012
安娜？卡列尼娜;2012
安娜·卡列尼娜;2012
玉战士;2012
浮城谜事;2012
天下太忙;2012
暖;2012
太极2英雄崛起;2012
以后的以后;2012
娜娜的玫瑰战争;2012
公主的诱惑;2012
界限;2012
我的中国芯;2012
全面回忆;2012
皇家刺青;2012
暮光之城：破晓（上）;2012
爱谁谁;2012
湖南起义;2012
大碗茶;2012
乱战;2012
横山号;2012
寒战;2012
一只狗的大学时光;2012
万有引力;2012
情有独钟;2012
三个未婚妈妈;2012
普罗旺斯惊魂记;2012
孝女彩金;2012
犹太女孩在上海;2012
无敌破坏王;2012
冰雪11天;2012
咆哮无声;2012
大脚皇后;2012
跟我的前妻谈恋爱;2012
完美嫁衣;2012
午夜出租车;2012
我的男男男男朋友;2012
南平红荔;2012
许海峰的枪;2012
大胃王;2012
闯堂兔;2012
红楼梦(上下)(越剧经典版);2012
南方大冰雪;2012
给野兽献花;2012
叛逆的爱情;2012
致命闪玩;2012
大上海;2012
走过雪山草地;2012
缘来是咱俩;2012
阿佤山;2012
缘来是你;2012
缘来有爱;2012
迷城;2012
守护者联盟;2012
心中的天堂;2012
沉默的夏天;2012
天生爱情狂;2012
三角地;2012
谁hold住谁;2012
圆明园;2012
不要迷恋姐;2012
塔拉星球之战;2012
馨海蝶;2012
第一书记;2012
九天情缘;2012
万箭穿心;2012
目击者;2012
借你俩胆;2012
戏外人生;2012
螳螂;2012
不会再有明天;2012
小丑;2012
保安刘十八;2012
艾雷侬;2012
少年派的奇幻漂流;2012
马塔噶的时机;2012
冲锋号;2012
印第安人部落：鑫谷;2012
鸳鸯·蝴蝶;2012
幸福时光;2012
沙滩队长;2012
工作及累;2012
笑过2012;2012
一九四二;2012
血滴子;2012
有这样一个医生;2012
西八时区;2012
指尖太阳;2012
走出西柏坡;2012
詹天佑;2012
那都不是事儿;2012
南泥湾;2012
王的盛宴;2012
民主华南第一辑;2012
几番风雨;2012
大上海欢庆胜利;2012
青山翠谷;2012
淮海战役;2012
爱出色;2012
淮南的宝库;2012
亚澳工会代表大会;2012
邂逅幸福;2012
恋爱之道;2012
浪漫邂逅;2012
希望在人间;2012
有招没招;2012
背起爸爸上学;2012
不见不散;2012
剑雨;2012
盘夫索夫;2012
沈园情;2012
人再_途之泰_;2012
我老公不靠谱;2012
我的老婆是只猫;2012
小鱼吃大鱼;2012
那美;2012
飞扬的青春;2012
孤岛惊魂2;2012
老外;2012
黄色潜水艇;2012
蔚蓝深海;2012
爱情36计;2012
一段生活之梦;2012
功夫侠;2012
永远的车神;2012
大腕;2012
一生有爱;2012
过年回家;2012
乡村大嘴巴;2012
红丝错;2012
异度迷局;2012
呼啸山庄;2012
电梯惊魂;2012
名侦探柯南之第十一名前锋;2012
潜水艇;2012
春晓;2012
八大山人;2012
两个父亲;2012
汉江怪物;2012
杀戒;2012
夺命追踪;2012
客房;2012
空姐;2012
抬起头来;2012
生命如歌;2012
远赴他乡;2012
无言的界碑;2012
走出硝烟的女神;2012
索道医生;2012
咱们是亲人;2012
龙须沟;2012
冲出亚马逊;2012
天空之城;2012
重聚;2012
老狗;2012
铁血;2012
寻枪;2012
凶间雪山;2012
你的世界;2012
艺术家;2012
飞;2012
盘妻索妻;2012
完美的一天;2012
海岛之恋;2012
海的女儿;2012
桃枝的桃;2012
参天树;2012
棘手婚礼;2012
最美;2012
众说纷纭;2012
百合花开;2012
说不;2012
大寒桃花开;2012
午夜心跳;2012
孟姜女;2012
夺宝幸运星大电影之金箍棒传奇;2012
给你一千万;2012
秘密花园;2012
地下室惊魂;2012
大叔，我爱你;2012
犀利人妻最终回;2012
舞动蓝菲;2012
玩命·时光;2012
魁拔之十万火急;2012
过界;2012
重返大海;2012
国歌;2012
爱你一生一世;2012
我的狗狗我的爱;2012
201314;2012
小小飞虎队;2012
致命请柬;2012
袁天罡之夺命天敌;2012
海岛冒险;2012
铁娘子：坚固柔情;2012
可爱的中国;2012
门徒;2012
离婚进行时;2012
上校村官;2012
天仙配;2012
幸运组合;2012
茶花村的幸福生活;2012
实习生;2012
故园秋色;2012
足球大侠;2012
巴黎淘气帮;2012
宝米恰恰;2013
午夜寻访录;2013
“拼爹”年代;2013
101次求婚;2013
波鲁鲁冰雪大冒险;2013
国徽;2013
杨光的快乐生活;2013
一代宗师;2013
夺宝联盟;2013
春桃;2013
道口烧鸡铺;2013
暗流;2013
喜羊羊与灰太狼之喜气羊羊过蛇年;2013
快乐大本营之快乐到家;2013
回头是远方;2013
危情营救;2013
洛克王国  圣龙的心愿;2013
007：大破天幕杀机;2013
这儿是香格里拉;2013
西游降魔篇;2013
三月情流感;2013
柠檬;2013
刺夜;2013
喜剧王;2013
绑架大明星;2013
为梦想，跑;2013
暴走吧，女人;2013
爱的替身;2013
弹无虚发之对决黄金谷;2013
西柏坡2 英雄王二小;2013
绿林大冒险;2013
火线追凶2之不白之冤;2013
霍比特人：意外之旅;2013
百星酒店;2013
火线追凶2之同名为仇;2013
强权女人;2013
云图;2013
爱神;2013
午夜微博;2013
007：大破量子危机;2013
_人之越挠越痒;2013
你的情歌我来唱;2013
疯狂粉丝王;2013
关关雎鸠;2013
血红的蝴蝶;2013
骇战;2013
全城高考;2013
千锤百炼;2013
我的陪嫁老爸;2013
弹无虚发之死亡之海;2013
巴啦啦小魔仙;2013
青春.com;2013
爱爱_事;2013
三进门（评剧）;2013
孤岛惊魂;2013
笑功震武林;2013
奔跑吧！狗狗;2013
越来越好之村晚;2013
像风一样行走;2013
谁是卧底;2013
女蛹;2013
傻妞;2013
心路;2013
男儿本色;2013
传家宝;2013
森林历险记;2013
九局下半;2013
战俘;2013
中国合伙人;2013
兰花香;2013
九龙壁;2013
爱情不NG;2013
金刚狼;2013
哈布库的羔羊;2013
十分钟情;2013
梦幻飞琴;2013
咏春小龙;2013
梦幻岛;2013
猩球崛起;2013
我为太极狂;2013
好想和你在一起;2013
@在一起;2013
侠探杰克;2013
山村趣事;2013
青春派;2013
鸿门宴;2013
阿嬷的梦中情人;2013
过年总动员;2013
父亲是棵树;2013
三分钟先生;2013
美姐;2013
悲惨世界;2013
午夜火车;2013
我的影子在奔跑;2013
拜见岳父母大人;2013
呆呆精灵;2013
最美（国产）;2013
劫案迷云;2013
石器时代之百万大侦探;2013
新大祭桩;2013
生化危机5：惩罚;2013
最爱你的人是我;2013
声梦奇缘;2013
绝种好男人;2013
秋雨;2013
青春雷锋;2013
特警判官;2013
让爱绽放;2013
人间蒸发;2013
有人赞美聪慧，有人则不;2013
地牢围攻-以国王的名义;2013
北京遇上西雅图;2013
雾宅;2013
特警英雄;2013
狗十三;2013
特警新人类;2013
银蛇谋杀案;2013
黑太阳731;2013
叶问——终极一战;2013
四零五谋杀案;2013
逆世界;2013
西游记之大闹天宫;2013
萧红;2013
厨子戏子痞子;2013
雷锋的微笑;2013
雷锋在1959;2013
圣保罗医院之谜;2013
爱情银行;2013
虎胆龙威4.0;2013
虎胆龙威5;2013
肩上蝶;2013
天堂口;2013
男生贾里新传;2013
巨人捕手杰克;2013
郑和1405——魔海寻踪;2013
每当变幻时;2013
动物总动员;2013
导火线;2013
刘老庄八十二烈士;2013
幸福的小杨屯;2013
爱在他乡;2013
妹娃要过河（戏曲）;2013
金太狼的幸福生活;2013
我们，结婚吧;2013
忠烈杨家将;2013
闻香;2013
拉贝日记;2013
幸福卡片;2013
左眼不跳财;2013
魔境仙踪;2013
我们结婚吧;2013
小事大爱;2013
石榴树上结樱桃;2013
农村老年人权益保障常识;2013
光辉岁月;2013
锦绣前程;2013
红色恋人;2013
毒战;2013
农谷之恋;2013
霓裳曲;2013
单亲宝贝;2013
说说美丽世界;2013
西域铁骑;2013
姑娘湖;2013
一件小事;2013
夜莺之旅;2013
风雨上海滩;2013
变身超人;2013
特种部队：全面反击;2013
功夫战斗机;2013
被解救的姜戈;2013
分手合约;2013
致命黑兰;2013
我童年的天空;2013
老人;2013
泰山功夫;2013
海底世界;2013
红唇迷印;2013
疙瘩爷爷;2013
加菲猫2;2013
特种部队：眼镜蛇的崛起;2013
别惹我;2013
疯狂原始人;2013
无脚鸟;2013
她们的名字叫红;2013
我的渡口;2013
甜蜜十八岁;2013
爱情的捉弄;2013
花香;2013
守望明天;2013
草原战士;2013
杀人犯;2013
与时尚同居;2013
花腰新娘;2013
大野狼和小绵羊的爱情;2013
网络情缘;2013
哈利·波特与密室;2013
哈里·波特与阿兹卡班的囚徒;2013
疯狂的疯狂;2013
哈利·波特与火焰杯;2013
PK.COM.CN;2013
哈利·波特与凤凰社;2013
致我们终将逝去的青春;2013
牛老汉的幸福生活;2013
哈利·波特与混血王子;2013
微风吹乱蜗牛心;2013
哈利·波特与死亡圣器（上）;2013
哈利·波特与死亡圣器（下）;2013
人命如天;2013
三六巷;2013
少年林祥谦;2013
寻人奇事;2013
逆光飞翔;2013
芳香之旅;2013
金银花开;2013
三天三夜;2013
望月;2013
不能告诉你;2013
玛德2号;2013
尼罗河情人;2013
同谋;2013
柠檬水;2013
亲·爱;2013
钢铁侠3;2013
星爸客;2013
百家乐翻天;2013
念书的孩子;2013
大太阳;2013
界碑下的村庄;2013
姐姐嫁给我;2013
太阳脸;2013
机器人传奇;2013
钢铁侠;2013
花季;2013
我的兄弟姐妹;2013
倾城;2013
让我们一起失忆吧;2013
记忆望着我;2013
满城尽带黄金甲;2013
顺风车;2013
东方中国梦;2013
永恒的心愿;2013
品读南昌;2013
遗落战境;2013
姑娘;2013
无影剑;2013
缘，妙不可言;2013
钢琴木马;2013
残团;2013
文字国历险记——浩昊巧破笑话城;2013
超级经纪人;2013
临终_事;2013
悬战;2013
我的情非得已;2013
天上的风;2013
逆火;2013
母亲的眼睛;2013
红楼梦（昆曲）;2013
圣诞玫瑰;2013
捉鬼;2013
伴我闯天涯;2013
爱，你别走;2013
婚前婚后;2013
单身汉;2013
蓝色骨头;2013
别跟我谈高富帅;2013
结婚那件事;2013
凤凰情;2013
穿越火线;2013
猎杀中山狼;2013
百年好合;2013
冷瞳;2013
门球健将;2013
一路狂奔;2013
诡婚;2013
古镇凶灵;2013
天机——富春山居图;2013
古城会;2013
潜艇总动员3——彩虹宝藏;2013
辛巴达历险记;2013
魁拔之大战元泱界;2013
风云小棋王;2013
哭泣的石头;2013
梦非梦;2013
星际迷航：暗黑无界;2013
少年闵子骞;2013
步步追魂;2013
圣诞树2;2013
5颗子弹;2013
天钟;2013
母亲（俄罗斯）;2013
石头;2013
亲亲海豚;2013
狼;2013
生死足球赛;2013
爱 如果;2013
阿妹的诺言;2013
爱，很美;2013
让熊猫飞;2013
5个新娘;2013
女倾慕者;2013
法国电影展映;2013
间谍;2013
寻宝者;2013
午夜惊魂;2013
阳光留守;2013
乡间童谣;2013
静静的嘛呢石;2013
王牌情敌;2013
男式女子足球队;2013
侏罗纪公园;2013
孩子王;2013
百变金刚;2013
小号手;2013
大片;2013
我会守着你;2013
百万爱情宝贝;2013
窒息;2013
战火焚情;2013
枕边有张脸;2013
告诉他们，我乘白鹤去了;2013
红财神;2013
会飞的小精灵;2013
红粉;2013
“唇唇”欲动;2013
终极大冒险;2013
哭恋;2013
伴儿;2013
留守;2013
风暴2002;2013
非秀不可;2013
第十二夜;2013
2013上海国际电影节;2013
大唐风云;2013
父子;2013
超人：钢铁之躯;2013
青蛇;2013
小时代;2013
大话东游之一;2013
赤警威龙;2013
北漂鱼;2013
速度与激情6;2013
不二神探;2013
青瓷迷踪;2013
拐杖;2013
同根生;2013
倔人吕尚斌;2013
幸福马拉松;2013
兰梅记;2013
2013塞尔维亚电影展;2013
回到原点;2013
开心超人;2013
萨米大冒险2;2013
星星之火;2013
虎鲨在行动;2013
本命年;2013
初恋未满;2013
太极侠;2013
被偷走的那五年;2013
救我;2013
野人传奇;2013
沉默往事;2013
跑山;2013
杜甫;2013
盲探;2013
五女拜寿（花鼓戏）;2013
小时代:青木时代;2013
生死格斗;2013
毛泽东与齐白石;2013
乐乐熊奇幻追踪;2013
四大名捕2;2013
红色满洲里;2013
笔仙Ⅱ;2013
追踪长尾豹马修;2013
咒·丝;2013
天台爱情;2013
窃听风云;2013
陪护一小时;2013
周恩来的四个昼夜;2013
完美婚礼;2013
2013上海国际动漫影展;2013
大明猩;2013
今天明天;2013
西藏天空;2013
阿诗玛;2013
我的康乃馨;2013
电影先锋;2013
兰亭;2013
校花诡异事件;2013
伊宁不眠夜;2013
艾草仙姑;2013
珠城之恋;2013
赛尔号3战神联盟;2013
我爱的是你爱我;2013
葵花朵朵;2013
重返地球;2013
民工街舞队;2013
惊天危机;2013
天台;2013
酒肆风雪夜;2013
舞出我人生：街舞;2013
火焰山历险记;2013
自行车;2013
生活的颤音;2013
早见，晚爱;2013
模特魅影;2013
东京审判;2013
雪落_牛河;2013
达人也疯狂;2013
白雪公证与青蛙王子;2013
家里的不速之客;2013
不肯去观音;2013
我是大明星;2013
大明星;2013
早安，小树;2013
吴哥的微笑;2013
我爱灰太狼2;2013
爱·回家;2013
铁血壮士;2013
野蛮的温柔;2013
正骨;2013
哺乳期的女人;2013
沔阳一九一一;2013
滚拉拉的枪;2013
那一抹青春;2013
黑井往事;2013
绿草地;2013
昆塔？盒子总动员;2013
春天的狂想;2013
环太平洋;2013
激战;2013
一夜惊喜;2013
钢铁玫瑰;2013
青春期;2013
绑架对门狗;2013
青春的应答;2013
益西卓玛;2013
宫锁沉香;2013
少女灵异日记;2013
一场风花雪月的事;2013
城市游戏;2013
环游地球八十天;2013
后会无期;2013
白发魔女传之明月天国;2013
情缘廊桥;2013
诡魇;2013
龙之谷：破晓奇兵;2013
秦时明月之龙腾万里;2013
绣春刀;2013
闺蜜;2013
神秘世界历险记2;2013
暴力街区;2013
极乐空间;2013
洋妞到我家;2013
碟仙诡谭;2013
聪明小鬼斗笨贼;2013
嗨起，打他个鬼子;2013
寻找智美更登;2013
怪兽大学;2013
夜迷宫;2013
小神来了;2013
2013土耳其电影周;2013
高铁英雄;2013
纯纯欲动;2013
夏日示爱;2013
香港电影展（广东）;2013
摩登年代;2013
粉红女郎之爱人快跑;2013
牛胆神偷;2013
全民目击;2013
冬去春来;2013
海啸奇迹;2013
神偷特工;2013
回到爱开始的地方;2013
来历不明;2013
粉红丝带;2013
爱开始的地方;2013
战争狂人;2013
白银帝国;2013
鱼儿离不开水;2013
暗藏杀机;2013
再见外星人;2013
少年岳飞;2013
人生不能重来;2013
隔山有限;2013
了不起的盖茨比;2013
疯狂的导演;2013
对岸的战争;2013
我爱高大全;2013
花漾;2013
功夫小子;2013
蓝精灵2;2013
蟹蟹侬;2013
找乐;2013
青春小说;2013
舞出我人生;2013
笛声何处;2013
时光恋人;2013
阳关灿烂的日子;2013
哈勃太空望远镜3D;2013
致命怪谈;2013
青春指南;2013
逆袭;2013
2013巴西电影节;2013
警至情归;2013
无手老师;2013
夏日暖洋洋;2013
4B青年之4楼B座;2013
凶宅幽灵;2013
幸福，请签收;2013
神奇;2013
校车;2013
夏天的拉花;2013
狄仁杰之神都龙王;2013
5月天诺亚方舟;2013
非常幸运;2013
爱别离;2013
乔布斯;2013
一座城池;2013
极速蜗牛;2013
没有共产党就没有新中国;2013
金刚王？死亡救赎;2013
团圆;2013
民警故事;2013
我的母亲;2013
落经山;2013
隐私保险箱;2013
一路顺疯;2013
猎仇者;2013
白狐;2013
爸爸妈妈复婚记;2013
花好月圆;2013
千机变II----花都大战;2013
心曲;2013
惊天魔盗团;2013
我的野蛮女教师;2013
81号农场之保卫麦咭;2013
独行侠;2013
逃出生天;2013
老刘的婚路历程;2013
小河亲过我的脸;2013
警察日记;2013
三峡好人;2013
目标战;2013
一路顺风;2013
黄花塘;2013
闪婚总动员;2013
国术英雄谱之亢龙有悔;2013
风云小棋王2;2013
特殊身份;2013
心战;2013
女人公敌;2013
盗剑72小时;2013
蝙蝠别墅;2013
豆芽与包子;2013
厨子程天喜;2013
私奔B计划;2013
我想和你好好的;2013
香螺岛的故事;2013
门巴将军;2013
念书的孩子Ⅱ;2013
我的电脑会说话;2013
冒顿;2013
诡婴吉咪;2013
禁忌游戏之迷藏;2013
金刚狼2;2013
拆弹英雄;2013
永远是春天;2013
2013德国电影展;2013
上海公园;2013
乡村警事;2013
韩城攻略;2013
请将我遗忘;2013
爱拼北京;2013
赤壁(上);2013
背水一战（美国）;2013
双雄（英国）;2013
大明劫;2013
小巷总理;2013
铁血娇娃;2013
金蝉脱壳;2013
背水一战;2013
X战警:背水一战;2013
如果没有你;2013
2013西班牙电影周;2013
海底大冒险;2013
2013欧盟电影展;2013
赤焰战场2;2013
制服;2013
东方大港;2013
斯大林格勒;2013
梦想庄园;2013
恶战;2013
精灵旅社;2013
我为相亲狂;2013
青藏线;2013
亲情接力;2013
诡拼车;2013
意外的恋爱时光;2013
冲锋战警;2013
光的棍;2013
十号机密;2013
老萨的战争;2013
龙舞金瓶;2013
爱你输给了谁;2013
憨憨公子扳倒爹（戏曲）;2013
忠诚;2013
卒迹;2013
我们天上见;2013
太空熊猫历险记;2013
雷神2：黑暗世界;2013
孪生密码;2013
绿茶;2013
有种;2013
同学录;2013
闪魂;2013
斯大林永远活在我们心;2013
2013香港主题电影展;2013
我的生活我做主;2013
甜心巧克力;2013
你要去北京;2013
警察追击;2013
我爱你;2013
看上去很美;2013
控制;2013
如此荒唐;2013
警察故事2013;2013
地心引力;2013
暴躁天使;2013
飞天鱼;2013
怒放之青春再见;2013
山外是海;2013
饥饿游戏2：星火燎原;2013
周恩来;2013
让我们西米吧;2013
伊犁河;2013
生日历险;2013
王后秘史;2013
飘落的羽毛;2013
罗西与莫妮卡之骊_情;2013
扫毒;2013
我又十八;2013
非狐外传;2013
无用;2013
俐_阿朵;2013
火线反攻;2013
森林战士;2013
幸福快递;2013
无人区;2013
希望的田野;2013
野猪林（戏曲）;2013
怪友;2013
听见下雨的声音;2013
孔雀;2013
城市门;2013
风暴;2013
红番区;2013
狼少年;2013
完美超越;2013
80后的独立宣言;2013
天之恩赐;2013
高凤山;2013
不许离婚;2013
乳娘情;2013
啊朋友还钱;2013
奥林匹斯的陷落;2013
龙在哪里？;2013
无敌小子霍元甲;2013
半生缘;2013
我的美丽王国;2013
青蛙王国;2013
听见你说我爱你;2013
小街;2013
私人订制;2013
老表轶事（花鼓戏）;2013
等风来;2013
武昌情殇;2013
雪野金花;2013
心灵解码;2013
中国好声音之为你转身;2013
U盘;2013
路边草;2013
石斛兰;2013
刺客;2013
夺樽;2013
无枪;2013
青春祭;2013
房间里的舞蹈;2013
兴国往事;2013
双胞胎;2013
鱼湾村的故事;2013
椰岛警魂;2013
无价之宝;2013
迷魂之密室逃脱;2013
马背上的法庭;2013
白日焰火;2013
州官传奇;2013
美丽的夜晚;2013
少年毛泽东;2013
弹无虚发之深藏不露;2013
死亡邮件;2013
圣杯神器：骸骨之城;2013
对不起，我爱你;2013
特别的爱;2013
情归陶然亭;2013
我要回城;2013
又见梅兰芳;2013
初夏日记;2013
透析;2013
古画之谜;2013
救火英雄;2013
李祥和的婚事（曲剧）;2013
史前怪兽;2013
201413;2013
怪物史瑞克4;2013
神偷奶爸2;2013
喜羊羊与灰太狼之飞马奇遇记;2013
爸爸去哪儿;2013
安德的游戏;2014
商魂;2014
史前一万年;2014
9号女神;2014
不爱不散;2014
熊出没之夺宝熊兵;2014
熊出没注意;2014
迁徙;2014
江南爱情故事;2014
天依然湛蓝;2014
六福喜事;2014
枣儿红了;2014
火鸡总动员;2014
金牌流浪狗;2014
西湖传奇;2014
夺命地铁;2014
早安，冬日海;2014
夜宴;2014
怒放的青春;2014
怒放;2014
好运，特克斯;2014
赞鸟历险记;2014
一触即发;2014
前任攻略;2014
喋血通臂拳;2014
诡镇;2014
碧海琴心;2014
极地大冒险2;2014
大厨;2014
禁止吸烟;2014
巴啦啦小魔仙之魔法的考验;2014
永不消失的广播;2014
男左女右;2014
北京爱情故事;2014
我是狼;2014
澳门风云;2014
月圆凉州;2014
考拉大冒险;2014
拯救大明星;2014
冰雪奇缘;2014
激浪青春;2014
墨攻;2014
幸福中转栈;2014
我叫阿里木;2014
雷霆缉私;2014
青春无毒;2014
过界男女;2014
完美假妻168;2014
不能忘却的长征;2014
谁说我们不会爱;2014
扫雷计划;2014
大话天仙;2014
爸爸回家;2014
菊花台;2014
男妇女主任;2014
爱情万岁;2014
兵临城下;2014
林中小屋;2014
近距离击杀;2014
我们接吻吧;2014
天若有情;2014
李可乐寻人记;2014
大话东游之二;2014
命运派对;2014
别惹我（法国）;2014
天理难容;2014
霍比特人2：史矛革之战;2014
狂舞派;2014
威尼斯到北京电影展映活动;2014
凡人烦恼;2014
机械战警;2014
大墙无言;2014
我和我的小伙伴们;2014
双龙会;2014
星光俏佳人;2014
爱在旅途;2014
一个温州的女人;2014
脱轨时代;2014
武僧传奇之决战程子沟;2014
武术之少年行;2014
笔仙惊魂3;2014
恋爱789;2014
甜蜜杀机;2014
恋者多喜欢;2014
关工委主任;2014
家园防线;2014
祈祷;2014
老百姓是天;2014
黄连有点甜;2014
两个人的房间;2014
长大成人;2014
毛泽东的故事;2014
极品飞车;2014
雪国列车;2014
女人要爱;2014
化妆师;2014
盗马记;2014
真假铁马骝;2014
英雄之战;2014
绝命航班;2014
云中岗亭;2014
一号目标;2014
石将军石勇;2014
贩马记;2014
水草;2014
解放太原;2014
大峰祖师;2014
卡拉是条狗;2014
向阳坡传说;2014
百变爱人;2014
大力神;2014
驯龙骑士;2014
天才眼镜狗;2014
公主复仇记;2014
伤城;2014
盟军夺宝队;2014
秋语;2014
三小强;2014
美国队长2;2014
深海喋血;2014
整容日记;2014
梨花美人;2014
焦裕禄;2014
刺杀吉川;2014
村支书金岚岚;2014
我不是王毛;2014
县委书记焦裕禄（豫剧）;2014
黄海怀;2014
特工艾米拉之生化危机;2014
变脸;2014
小人国;2014
再爱一次好不好;2014
硬汉奶爸;2014
里约大冒险2;2014
追爱大布局;2014
烟雨红颜;2014
第四届北京国际电影节展映影片;2014
血彩;2014
谁偷了我的菜;2014
人间小团圆;2014
魔警;2014
超验骇客;2014
云的模样;2014
金色记忆;2014
没完没了;2014
201413.爱你一世一生;2014
图兰朵;2014
旅行离婚;2014
你是我的风景;2014
怖偶;2014
同桌的你;2014
真爱无敌;2014
第四届北京国际电影节（一）;2014
第四届北京国际电影节（二）;2014
第四届北京国际电影节（三）;2014
世界屋脊的歌声;2014
第四届北京国际电影节（五）;2014
第四届北京国际电影节（七）;2014
国旗阿妈;2014
第四届北京国际电影节（四）;2014
最佳嫌疑人;2014
第十九层空间;2014
第四届北京国际电影节（六）;2014
冰封：重生之门;2014
火山对对碰;2014
国宝疑云;2014
放手爱;2014
伙头福星;2014
甘南情歌;2014
第十一届法国电影展四川展映;2014
碟中谍;2014
碟中谍2;2014
德吉德;2014
电影节上的贵宾;2014
电影节的贵宾;2014
守望平安;2014
心语;2014
寒风镇;2014
红尾鸽;2014
生死牛玉儒;2014
路的远方;2014
成成烽火之第一骑兵师;2014
寻找声音的耳朵;2014
马奈的新娘;2014
马车的假期;2014
最高惩罚;2014
催眠大师;2014
守望一生;2014
仙人坝的红衣兜;2014
妈妈别哭;2014
画圣;2014
2014新西兰电影展;2014
新鲁冰花;2014
丑男大翻身;2014
欢迎你到阿尔村;2014
诺日吉玛;2014
窃听风云3;2014
踏雪寻梅;2014
聪明一休之反斗公主;2014
玫瑰天涯;2014
千里追踪;2014
超凡蜘蛛侠2;2014
帝王蝶的迁徙;2014
第一眼爱情;2014
魔幻厨房;2014
